execution_timestamp,symbol,trade_side,quantity,price,turnover,realized_pnl,estimated_fee,delta_weight,execution_model,fee_rate,estimated_slippage
2024-01-01T00:00:00+00:00,BTCUSDT,buy,2.362338705865671,42314.0,99960.0,0.0,39.98,0.9570345303359703,same_bar_open,0.0003999599839935974,0.0
2024-01-02T00:00:00+00:00,BTCUSDT,sell,0.0008833635454957622,44230.3,39.071434626341215,1.6927895622335318,0.02,0.00036808508891648673,same_bar_open,0.0005118829188451755,0.0
2024-01-03T00:00:00+00:00,BTCUSDT,sell,0.0015552748000336293,44979.7,69.95579392307263,4.145896034449641,0.03,0.0006919525923403449,same_bar_open,0.00042884224904930253,0.0
2024-01-04T00:00:00+00:00,BTCUSDT,sell,0.0004999842924880381,42849.5,21.424076940966188,0.26774158862734443,0.01,0.00020571894139066822,same_bar_open,0.00046676456715287625,0.0
2024-01-05T00:00:00+00:00,BTCUSDT,sell,0.00023613413820693506,44143.8,10.423858170179301,0.43207824609105044,0.0,0.00010008867308149723,same_bar_open,0.0,0.0
2024-01-07T00:00:00+00:00,BTCUSDT,sell,0.0002360117875213945,43956.6,10.374275739362929,0.38767296218264224,0.0,0.00010015090671727072,same_bar_open,0.0,0.0
2024-01-08T00:00:00+00:00,BTCUSDT,sell,0.00023598728378515185,43916.9,10.363829943264136,0.37826401717922026,0.0,9.35506861020343e-05,same_bar_open,0.0,0.0
2024-01-09T00:00:00+00:00,BTCUSDT,sell,0.0002359579514021301,46972.6,11.083558468031697,1.0992337124019629,0.0,0.00010191043660628718,same_bar_open,0.0,0.0
2024-01-11T00:00:00+00:00,BTCUSDT,sell,0.00023594010317836843,46663.0,11.009673034612206,1.0261035087227244,0.0,0.00010076231388622067,same_bar_open,0.0,0.0
2024-01-12T00:00:00+00:00,BTCUSDT,sell,0.00023591653444804997,46337.9,10.931876781600295,0.9493045429655086,0.0,0.00010834846076036774,same_bar_open,0.0,0.0
2024-01-14T00:00:00+00:00,BTCUSDT,sell,0.00023590046997525288,42846.4,10.107485896747676,0.12559341021482498,0.0,0.00010272822586753631,same_bar_open,0.0,0.0
2024-01-15T00:00:00+00:00,BTCUSDT,sell,0.00023587169672081919,41734.9,9.844081675473717,-0.13659329957102606,0.0,9.82251034041956e-05,same_bar_open,0.0,0.0
2024-01-16T00:00:00+00:00,BTCUSDT,sell,0.0002358438538180655,42515.0,10.026901445075055,0.047404614617431166,0.0,9.86256774540116e-05,same_bar_open,0.0,0.0
2024-01-17T00:00:00+00:00,BTCUSDT,sell,0.00023582063783510716,43133.0,10.171651571741677,0.19313710238695275,0.0,0.00010087709047143051,same_bar_open,0.0,0.0
2024-01-18T00:00:00+00:00,BTCUSDT,sell,0.00023579972007326682,42783.3,10.088290163810598,0.11066080863038481,0.0,0.00010358599847945887,same_bar_open,0.0,0.0
2024-01-20T00:00:00+00:00,BTCUSDT,sell,0.0002357779138016764,41662.1,9.823003022596822,-0.1537036220073132,0.0,9.999007594618266e-05,same_bar_open,0.0,0.0
2024-01-21T00:00:00+00:00,BTCUSDT,sell,0.00023575115609472384,41691.8,9.828890049670008,-0.1466843693221365,0.0,0.0001003290516728926,same_bar_open,0.0,0.0
2024-01-22T00:00:00+00:00,BTCUSDT,sell,0.0002357284579421501,41579.9,9.801565708388807,-0.17304826097533205,0.0,0.00010515077987507247,same_bar_open,0.0,0.0
2024-01-23T00:00:00+00:00,BTCUSDT,sell,0.00023570825672104658,39567.1,9.326292164507322,-0.6474670103870431,0.0,9.925184628113556e-05,same_bar_open,0.0,0.0
2024-01-24T00:00:00+00:00,BTCUSDT,sell,0.00023568030425380194,39889.9,9.401263768653735,-0.571312625541641,0.0,9.958861088109821e-05,same_bar_open,0.0,0.0
2024-01-25T00:00:00+00:00,BTCUSDT,sell,0.00023565586534452735,40078.8,9.444804295970243,-0.5267379902180869,0.0,0.0001003739046948687,same_bar_open,0.0,0.0
2024-01-26T00:00:00+00:00,BTCUSDT,sell,0.00023563361814941445,39953.3,9.414340636009001,-0.556260282365322,0.0,9.561536017820882e-05,same_bar_open,0.0,0.0
2024-01-28T00:00:00+00:00,BTCUSDT,sell,0.00021125263676879128,42102.2,8.894200763767003,-0.04474330846763061,0.0,8.988793310093136e-05,same_bar_open,0.0,0.0
2024-01-29T00:00:00+00:00,BTCUSDT,sell,0.00023557903502280782,42021.2,9.899313746500411,-0.06897754145467881,0.0,9.712855834738774e-05,same_bar_open,0.0,0.0
2024-01-30T00:00:00+00:00,BTCUSDT,sell,0.00023556283197086577,43287.6,10.196949645222048,0.22934397320683456,0.0,0.00010092007802955495,same_bar_open,0.0,0.0
2024-01-31T00:00:00+00:00,BTCUSDT,sell,0.00023554229281130145,42918.3,10.10907478556328,0.14233820754587015,0.0,0.00010089365948108224,same_bar_open,0.0,0.0
2024-02-01T00:00:00+00:00,BTCUSDT,sell,5.0805274539624255e-05,42560.5,2.162297887043678,0.012523500174017379,0.0,2.1326375798079513e-05,same_bar_open,0.0,0.0
2024-02-02T00:00:00+00:00,BTCUSDT,sell,0.00023543870263648803,43072.6,10.140957063180394,0.1786037998200395,0.0,9.977512064446467e-05,same_bar_open,0.0,0.0
2024-02-03T00:00:00+00:00,BTCUSDT,sell,0.00023548901516132946,43182.0,10.168886652696528,0.20440446516003397,0.0,0.00010049881243144087,same_bar_open,0.0,0.0
2024-02-04T00:00:00+00:00,BTCUSDT,sell,0.00017961247646633763,42992.4,7.721971433231374,0.1218491040347637,0.0,7.707912657004334e-05,same_bar_open,0.0,0.0
2024-02-05T00:00:00+00:00,BTCUSDT,sell,0.00019558076639788712,42570.3,8.325931899787975,0.050127350427779035,0.0,8.287736774806196e-05,same_bar_open,0.0,0.0
2024-02-06T00:00:00+00:00,BTCUSDT,sell,0.00023541201769364912,42692.9,10.050421730193193,0.08919761350412399,0.0,9.915619752244793e-05,same_bar_open,0.0,0.0
2024-02-07T00:00:00+00:00,BTCUSDT,sell,0.00023540378947163517,43079.1,10.140983387027518,0.18010743932474774,0.0,9.724213305857599e-05,same_bar_open,0.0,0.0
2024-02-08T00:00:00+00:00,BTCUSDT,sell,0.00017719158362914308,44326.3,7.854247293420485,0.35656262373692515,0.0,7.375323295293637e-05,same_bar_open,0.0,0.0
2024-02-09T00:00:00+00:00,BTCUSDT,sell,0.00023533808995752193,45269.2,10.65356706190505,0.6954711234424681,0.0,9.612089394813044e-05,same_bar_open,0.0,0.0
2024-02-10T00:00:00+00:00,BTCUSDT,sell,7.442807869369917e-05,47116.1,3.506760798540199,0.35741107669501265,0.0,3.1230802895030975e-05,same_bar_open,0.0,0.0
2024-02-12T00:00:00+00:00,BTCUSDT,sell,0.00023526727214192225,48303.4,11.364209153180127,1.4091097997668294,0.0,9.67471882245686e-05,same_bar_open,0.0,0.0
2024-02-13T00:00:00+00:00,BTCUSDT,sell,0.00023530572230100413,49943.6,11.75201487231243,1.7952885388677409,0.0,0.00010055642603105217,same_bar_open,0.0,0.0
2024-02-14T00:00:00+00:00,BTCUSDT,sell,0.0002352857658616268,49696.4,11.692855534565751,1.736973637896874,0.0,9.59538118981179e-05,same_bar_open,0.0,0.0
2024-02-15T00:00:00+00:00,BTCUSDT,sell,0.00023525835267497523,51823.1,12.191817136510508,2.2370952014216066,0.0,9.991322059455977e-05,same_bar_open,0.0,0.0
2024-02-16T00:00:00+00:00,BTCUSDT,sell,0.00023523854086831506,51898.4,12.208503889400163,2.254620271098279,0.0,9.9580101612791e-05,same_bar_open,0.0,0.0
2024-02-17T00:00:00+00:00,BTCUSDT,sell,0.0002352137900408259,52148.7,12.266093372702016,2.31325706091451,0.0,0.00010096829566249157,same_bar_open,0.0,0.0
2024-02-18T00:00:00+00:00,BTCUSDT,sell,0.00023519156055244283,51679.5,12.15458225356997,2.202686560353903,0.0,9.911541547647012e-05,same_bar_open,0.0,0.0
2024-02-19T00:00:00+00:00,BTCUSDT,sell,0.0004053599931402222,52175.9,21.15002246608492,3.9976197163495577,0.01,0.00017371475732071753,same_bar_open,0.0004728127365365915,0.0
2024-02-20T00:00:00+00:00,BTCUSDT,sell,0.000542244482349992,51813.7,28.095692935137777,5.151159908980217,0.01,0.00022865276040166934,same_bar_open,0.00035592644121952,0.0
2024-02-21T00:00:00+00:00,BTCUSDT,sell,0.00024602668078015625,52297.3,12.866531132764067,2.456158162232535,0.01,0.00010556991548826894,same_bar_open,0.000777210259456446,0.0
2024-02-22T00:00:00+00:00,BTCUSDT,sell,0.00023505294683434698,51877.9,12.19405327057757,2.2480228782290115,0.0,0.00010114582042079535,same_bar_open,0.0,0.0
2024-02-24T00:00:00+00:00,BTCUSDT,sell,0.00023502675748635613,50771.9,11.932755028421525,1.987832812143852,0.0,9.845108259875749e-05,same_bar_open,0.0,0.0
2024-02-25T00:00:00+00:00,BTCUSDT,sell,0.00023499968371472552,51602.1,12.126477179015637,2.1827005623107416,0.0,9.97347352133472e-05,same_bar_open,0.0,0.0
2024-02-27T00:00:00+00:00,BTCUSDT,sell,0.0006286600603255393,54511.7,34.2693286104477,7.6682068178328295,0.01,0.0002557802810139156,same_bar_open,0.00029180612534531234,0.0
2024-02-28T00:00:00+00:00,BTCUSDT,sell,0.0007578191005675277,57074.5,43.25214625534136,11.185788833926992,0.02,0.0002949384965598266,same_bar_open,0.0004624047991035851,0.0
2024-02-29T00:00:00+00:00,BTCUSDT,sell,0.0006277268783859096,62487.9,39.22533440389088,12.663699271869502,0.02,0.0002732824572198191,same_bar_open,0.0005098745569398164,0.0
2024-03-01T00:00:00+00:00,BTCUSDT,sell,0.001621699597538911,61203.3,99.25336697805324,30.632770207791758,0.04,0.0006782650392146324,same_bar_open,0.0004030089982624443,0.0
2024-03-02T00:00:00+00:00,BTCUSDT,sell,0.0012511439780823347,62430.6,78.109669238067,25.168762949491093,0.03,0.0005373171310682308,same_bar_open,0.00038407536855090664,0.0
2024-03-03T00:00:00+00:00,BTCUSDT,sell,0.0007839922713140864,62039.9,48.63880211309879,15.464953144714539,0.02,0.00032870898561835477,same_bar_open,0.0004111943372596722,0.0
2024-03-04T00:00:00+00:00,BTCUSDT,sell,0.0010844204721897491,63178.5,68.51205880224006,22.62589094200302,0.03,0.00042855496722214384,same_bar_open,0.0004378791197414596,0.0
2024-03-05T00:00:00+00:00,BTCUSDT,sell,0.001290207017874829,68296.5,88.11662359628826,33.52280384193274,0.04,0.0005908067971882187,same_bar_open,0.00045394385721430345,0.0
2024-03-06T00:00:00+00:00,BTCUSDT,sell,0.0011466024771500823,63747.5,73.09304141212488,24.575704193996287,0.03,0.000472604413245426,same_bar_open,0.00041043578732548834,0.0
2024-03-07T00:00:00+00:00,BTCUSDT,sell,0.0008492664691586058,66128.0,56.16029307252029,20.22443169654304,0.02,0.0003592010091135355,same_bar_open,0.0003561234976849893,0.0
2024-03-08T00:00:00+00:00,BTCUSDT,sell,0.0007092481856911067,66870.0,47.42742617716431,17.416298447830815,0.02,0.00029761998239824375,same_bar_open,0.00042169692964763377,0.0
2024-03-09T00:00:00+00:00,BTCUSDT,sell,0.0008143764358099458,68180.2,55.52434826880926,21.064823763947217,0.02,0.0003475799747247496,same_bar_open,0.00036020233687704493,0.0
2024-03-10T00:00:00+00:00,BTCUSDT,sell,0.00044753780425764076,68360.2,30.59377380661317,11.656659157255362,0.01,0.0001897934965833976,same_bar_open,0.00032686389273880274,0.0
2024-03-11T00:00:00+00:00,BTCUSDT,sell,0.0007248265209224292,69001.8,50.01433463138528,19.344025225073608,0.02,0.00029682343620837876,same_bar_open,0.00039988535581655997,0.0
2024-03-12T00:00:00+00:00,BTCUSDT,sell,0.0008293344062858561,72153.9,59.83971181770903,24.747255750129312,0.02,0.00035852558407437816,same_bar_open,0.0003342262085239718,0.0
2024-03-13T00:00:00+00:00,BTCUSDT,sell,0.0010388278659775214,71503.3,74.27962054935051,30.32265822837767,0.03,0.00043530021575369617,same_bar_open,0.0004038792844945721,0.0
2024-03-14T00:00:00+00:00,BTCUSDT,sell,0.0007759312639512128,73127.6,56.74199109771871,23.909235594887093,0.02,0.0003403059121698575,same_bar_open,0.0003524726505553326,0.0
2024-03-15T00:00:00+00:00,BTCUSDT,sell,3.176349569007429e-07,71455.6,0.022696796426316723,0.009256390860018691,0.0,1.3990124419635393e-07,same_bar_open,0.0,0.0
2024-03-16T00:00:00+00:00,BTCUSDT,sell,0.00089873158394264,69552.1,62.508668999536894,24.479740756588026,0.03,0.0004101090973902667,same_bar_open,0.00047993343131689874,0.0
2024-03-17T00:00:00+00:00,BTCUSDT,sell,0.00023363822120954318,65351.0,15.268491394264856,5.382323702004246,0.01,9.565424642928818e-05,same_bar_open,0.0006549435528225267,0.0
2024-03-18T00:00:00+00:00,BTCUSDT,sell,0.00030536692512736307,68447.9,20.90172475442523,7.980428684585992,0.01,0.00013249700522506347,same_bar_open,0.000478429417547604,0.0
2024-03-19T00:00:00+00:00,BTCUSDT,sell,0.0004707479562974706,67660.0,31.850806723086862,11.93157770031569,0.01,0.00022048706606892865,same_bar_open,0.00031396379020916796,0.0
2024-03-20T00:00:00+00:00,BTCUSDT,sell,0.0006279278208972352,61974.1,38.91526156506734,12.345123751621733,0.02,0.00024600443390964083,same_bar_open,0.0005139371854551067,0.0
2024-03-21T00:00:00+00:00,BTCUSDT,sell,0.0003696099855351507,67876.4,25.0877952221781,9.448118294243734,0.01,0.00016426449901579352,same_bar_open,0.00039860019230226356,0.0
2024-03-22T00:00:00+00:00,BTCUSDT,sell,0.00024260011612335026,65539.9,15.899987350712763,5.63460603706932,0.01,0.00010691947832045004,same_bar_open,0.0006289313179580436,0.0
2024-03-23T00:00:00+00:00,BTCUSDT,sell,0.00037926318876266345,63826.1,24.206890212284634,8.158747642981291,0.01,0.00016230146330453157,same_bar_open,0.00041310552129183244,0.0
2024-03-24T00:00:00+00:00,BTCUSDT,sell,0.0002331435840296724,64020.4,14.925945507013239,5.060707892381681,0.01,9.526322723172669e-05,same_bar_open,0.000669974307175469,0.0
2024-03-25T00:00:00+00:00,BTCUSDT,sell,0.00024123537876739962,67260.9,16.225708687736187,6.01807487057244,0.01,9.964516969543305e-05,same_bar_open,0.0006163059002506473,0.0
2024-03-26T00:00:00+00:00,BTCUSDT,sell,0.0005952438305361686,69920.6,41.61980577738723,16.432658332079793,0.02,0.0002552002117693165,same_bar_open,0.0004805404452623936,0.0
2024-03-27T00:00:00+00:00,BTCUSDT,sell,0.0005117238997371279,70044.2,35.84329117796733,14.190206084490502,0.01,0.00022146081724029175,same_bar_open,0.00027899223735757125,0.0
2024-03-28T00:00:00+00:00,BTCUSDT,sell,0.0006697685640690164,69532.6,46.57074965798529,18.230162637968935,0.02,0.0002825044366064266,same_bar_open,0.00042945411329814583,0.0
2024-03-29T00:00:00+00:00,BTCUSDT,sell,0.0005634433602881764,70838.8,39.913651510782074,16.072109163548177,0.02,0.00024540525238493345,same_bar_open,0.0005010816911751936,0.0
2024-03-30T00:00:00+00:00,BTCUSDT,sell,0.00042492641876592065,69903.6,29.703886406845413,11.723549923184247,0.01,0.00018335325233026682,same_bar_open,0.00033665628339110026,0.0
2024-03-31T00:00:00+00:00,BTCUSDT,sell,0.00045676042869997294,69642.0,31.809709775523515,12.48234899551286,0.01,0.00019167892433608042,same_bar_open,0.000314369419607049,0.0
2024-04-01T00:00:00+00:00,BTCUSDT,sell,0.0007527372195131231,71363.0,53.71758619611501,21.866263489636715,0.02,0.00033164720141909176,same_bar_open,0.0003723175484278639,0.0
2024-04-02T00:00:00+00:00,BTCUSDT,sell,0.0016318869323793223,69700.0,113.74251918683876,44.69085553014012,0.05,0.0007472039486675514,same_bar_open,0.0004395893493256262,0.0
2024-04-03T00:00:00+00:00,BTCUSDT,sell,6.945853536361773e-07,65502.4,0.04549700766801834,0.016106323014257136,0.0,2.9679735699152893e-07,same_bar_open,0.0,0.0
2024-04-04T00:00:00+00:00,BTCUSDT,sell,0.00023238517479566489,65971.8,15.330868274584645,5.497721988280881,0.01,9.63429312193311e-05,same_bar_open,0.0006522787764459432,0.0
2024-04-05T00:00:00+00:00,BTCUSDT,sell,0.00023245118408726442,68489.8,15.920535107899923,6.0845957044314165,0.01,0.00010103840014205262,same_bar_open,0.0006281195909701492,0.0
2024-04-06T00:00:00+00:00,BTCUSDT,sell,0.0002324316112353086,67825.8,15.764859977323795,5.929748779512947,0.01,9.849798455048301e-05,same_bar_open,0.0006343221579122187,0.0
2024-04-07T00:00:00+00:00,BTCUSDT,sell,0.00023240667820455176,68901.5,16.013168738310924,6.17911255676352,0.01,9.939425259309458e-05,same_bar_open,0.0006244860191896538,0.0
2024-04-08T00:00:00+00:00,BTCUSDT,sell,0.00023238392377755097,69362.7,16.118776389805134,6.285683039081842,0.01,9.681747838139165e-05,same_bar_open,0.0006203944864155345,0.0
2024-04-10T00:00:00+00:00,BTCUSDT,sell,0.0004858831236296646,69189.2,33.61786461743759,13.05820612417196,0.01,0.00020484049907926335,same_bar_open,0.0002974608921118981,0.0
2024-04-11T00:00:00+00:00,BTCUSDT,sell,0.0002772047999208236,70681.8,19.59333422704367,7.863690323193941,0.01,0.00012046982869918867,same_bar_open,0.0005103776562029711,0.0
2024-04-12T00:00:00+00:00,BTCUSDT,sell,0.00032469357795938595,70055.6,22.74660342009156,9.007519362318103,0.01,0.00014595562942483305,same_bar_open,0.00043962607582841254,0.0
2024-04-13T00:00:00+00:00,BTCUSDT,sell,0.00026150076038094404,67136.4,17.55621964923921,6.491076474479944,0.01,0.0001182949507035175,same_bar_open,0.0005695987063156472,0.0
2024-04-14T00:00:00+00:00,BTCUSDT,sell,0.0002322432424598601,63939.7,14.849563249910716,5.0224226884641965,0.01,9.751105049338955e-05,same_bar_open,0.0006734204792225203,0.0
2024-04-15T00:00:00+00:00,BTCUSDT,sell,0.00023220071245833403,65615.9,15.236058728594799,5.410717781632853,0.01,0.00010356811760555477,same_bar_open,0.0006563377168684809,0.0
2024-04-16T00:00:00+00:00,BTCUSDT,sell,0.0002321827395726831,63392.8,14.718713973183185,4.894133530904673,0.01,9.9467273416938e-05,same_bar_open,0.0006794071831424631,0.0
2024-04-18T00:00:00+00:00,BTCUSDT,sell,0.0001480367557369544,61254.5,9.067917454289272,2.8038901720357847,0.0,6.159716077263594e-05,same_bar_open,0.0,0.0
2024-04-19T00:00:00+00:00,BTCUSDT,sell,0.00016102952427931414,63445.0,10.216518167901086,3.4027148775461873,0.0,6.902693045631115e-05,same_bar_open,0.0,0.0
2024-04-21T00:00:00+00:00,BTCUSDT,sell,0.00023209581378023748,64897.2,15.062368446058827,5.241466181761859,0.01,0.00010001660254215766,same_bar_open,0.0006639062134093904,0.0
2024-04-22T00:00:00+00:00,BTCUSDT,sell,7.401097158939054e-05,64912.7,4.804251995490631,1.6725517436571598,0.0,3.101125634650181e-05,same_bar_open,0.0,0.0
2024-04-23T00:00:00+00:00,BTCUSDT,sell,0.00010231871504236128,66777.9,6.832628921227297,2.5031148129248213,0.0,4.436403101206007e-05,same_bar_open,0.0,0.0
2024-04-24T00:00:00+00:00,BTCUSDT,buy,2.8633085515045798e-05,66386.2,1.9008417416189332,0.0,0.0,1.2752654583830845e-05,same_bar_open,0.0,0.0
2024-04-25T00:00:00+00:00,BTCUSDT,sell,3.2792708326895734e-05,64250.0,2.106931510003051,0.7193311070798369,0.0,1.4086131266985048e-05,same_bar_open,0.0,0.0
2024-04-26T00:00:00+00:00,BTCUSDT,sell,0.00016287116306483446,64478.8,10.501737149024848,3.609958365752552,0.0,7.101456016804913e-05,same_bar_open,0.0,0.0
2024-04-28T00:00:00+00:00,BTCUSDT,sell,0.0002320418986336773,63420.9,14.716306049056584,4.897616210160987,0.01,0.00010056713456927184,same_bar_open,0.0006795183496908227,0.0
2024-04-29T00:00:00+00:00,BTCUSDT,sell,2.3427649557647302e-05,63088.4,1.478012926352676,0.4866884025690503,0.0,9.981271177133498e-06,same_bar_open,0.0,0.0
2024-04-30T00:00:00+00:00,BTCUSDT,sell,5.73472387639052e-05,63842.4,3.6611853560607415,1.2345772570260176,0.0,2.602803925519411e-05,same_bar_open,0.0,0.0
2024-05-01T00:00:00+00:00,BTCUSDT,sell,0.00022593761742496099,60651.2,13.703387621964794,4.14299615172892,0.01,0.00010134570786111627,same_bar_open,0.0007297465616437258,0.0
2024-05-02T00:00:00+00:00,BTCUSDT,sell,0.00023201503188140975,58307.7,13.528262874431675,3.7107098832736916,0.01,9.882148433286916e-05,same_bar_open,0.0007391932055740824,0.0
2024-05-03T00:00:00+00:00,BTCUSDT,sell,0.00015393293965792565,59036.7,9.087692778703058,2.5741286362346756,0.0,6.235158312181926e-05,same_bar_open,0.0,0.0
2024-05-04T00:00:00+00:00,BTCUSDT,buy,3.586081603107936e-05,62853.7,2.2539849725726526,0.0,0.0,1.5220537103359152e-05,same_bar_open,0.0,0.0
2024-05-05T00:00:00+00:00,BTCUSDT,sell,6.269291677106267e-05,63864.3,4.003839244542178,1.3510126244379719,0.0,2.6986373834447473e-05,same_bar_open,0.0,0.0
2024-05-06T00:00:00+00:00,BTCUSDT,sell,0.00016016170659461545,63987.9,10.248411265405593,3.4712303547284766,0.0,7.000060149650182e-05,same_bar_open,0.0,0.0
2024-05-07T00:00:00+00:00,BTCUSDT,sell,1.4023164838964304e-05,63142.7,0.8854604904772714,0.2920756728787896,0.0,6.130620404513435e-06,same_bar_open,0.0,0.0
2024-05-08T00:00:00+00:00,BTCUSDT,sell,0.0001406072423968118,62296.0,8.759268772351788,2.8095274806549133,0.0,6.177772926791646e-05,same_bar_open,0.0,0.0
2024-05-09T00:00:00+00:00,BTCUSDT,sell,0.00011345447159456735,61157.9,6.938637228333391,2.137854972261257,0.0,4.747113255319728e-05,same_bar_open,0.0,0.0
2024-05-10T00:00:00+00:00,BTCUSDT,sell,0.0001309859456779165,63050.0,8.258663874992635,2.716044047256546,0.0,5.86149405000637e-05,same_bar_open,0.0,0.0
2024-05-11T00:00:00+00:00,BTCUSDT,sell,2.383955718910194e-05,60778.0,1.4489206068392377,0.44015892880646357,0.0,1.0279205047979153e-05,same_bar_open,0.0,0.0
2024-05-12T00:00:00+00:00,BTCUSDT,sell,0.00020589050439098766,60809.2,12.520036859612446,3.8078594876513265,0.01,8.788976143604342e-05,same_bar_open,0.0007987196932509308,0.0
2024-05-13T00:00:00+00:00,BTCUSDT,sell,6.0442633024140656e-05,61455.7,3.7145443223416805,1.1569375920445153,0.0,2.547222731440297e-05,same_bar_open,0.0,0.0
2024-05-15T00:00:00+00:00,BTCUSDT,sell,0.00022871328779640898,61550.5,14.07741722051287,4.399502561453314,0.01,9.179272516945917e-05,same_bar_open,0.000710357577910565,0.0
2024-05-16T00:00:00+00:00,BTCUSDT,sell,0.00023185742392392857,66175.4,15.34325777113554,5.5323002031493855,0.01,0.00010151587836027798,same_bar_open,0.0006517520691604668,0.0
2024-05-18T00:00:00+00:00,BTCUSDT,sell,0.00010778545733395184,66980.0,7.219469932228094,2.6585698305503582,0.0,4.657812703590639e-05,same_bar_open,0.0,0.0
2024-05-19T00:00:00+00:00,BTCUSDT,sell,1.4596345000902913e-05,66884.9,0.9762750757508911,0.3586363604232768,0.0,6.360263458057443e-06,same_bar_open,0.0,0.0
2024-05-20T00:00:00+00:00,BTCUSDT,sell,7.73828491687999e-05,66239.4,5.125793499231804,1.851368049158405,0.0,3.0952964028313155e-05,same_bar_open,0.0,0.0
2024-05-21T00:00:00+00:00,BTCUSDT,sell,0.0001299592349258628,71466.5,9.287731662829174,3.788556705015813,0.0,5.712848434225033e-05,same_bar_open,0.0,0.0
2024-05-22T00:00:00+00:00,BTCUSDT,sell,0.00023176944963229306,70168.7,16.26296098041348,6.45572601068492,0.01,0.00010141547127784577,same_bar_open,0.0006148941765305615,0.0
2024-05-23T00:00:00+00:00,BTCUSDT,sell,0.00023178664206139496,69219.2,16.04408593417611,6.236123473433654,0.01,0.00010185461136860867,same_bar_open,0.0006232826252007679,0.0
2024-05-24T00:00:00+00:00,BTCUSDT,sell,0.00023176419575599076,67999.9,15.759942134987796,5.952929481010858,0.01,9.920843850928299e-05,same_bar_open,0.0006345200962254513,0.0
2024-05-25T00:00:00+00:00,BTCUSDT,sell,0.00023173889612208108,68584.0,15.893580451636808,6.087638341921827,0.01,9.900546428373485e-05,same_bar_open,0.0006291848479598029,0.0
2024-05-26T00:00:00+00:00,BTCUSDT,sell,0.00023171485281582252,69314.5,16.06119916550233,6.256274439028759,0.01,0.00010121332617148627,same_bar_open,0.0006226185166471809,0.0
2024-05-27T00:00:00+00:00,BTCUSDT,sell,0.00023169371349317184,68524.4,15.876672700891504,6.0726424767117635,0.01,9.871030533694225e-05,same_bar_open,0.000629854893931175,0.0
2024-05-28T00:00:00+00:00,BTCUSDT,sell,0.00023166888804461262,69461.5,16.09206846691086,6.289088722022655,0.01,0.00010155233966211325,same_bar_open,0.0006214241519393477,0.0
2024-05-29T00:00:00+00:00,BTCUSDT,sell,0.00023164834902952172,68440.4,15.854105666920077,6.051995022542585,0.01,0.00010116485434725766,same_bar_open,0.0006307514413042679,0.0
2024-05-31T00:00:00+00:00,BTCUSDT,sell,0.0002316231678131416,68402.6,15.843626898655202,6.042581787747523,0.01,0.00010128567442091797,same_bar_open,0.0006311686120839411,0.0
2024-06-01T00:00:00+00:00,BTCUSDT,sell,0.00033807177398159296,67577.9,22.84618053495069,8.540803664398357,0.01,0.00014558968328098648,same_bar_open,0.00043770992637923596,0.0
2024-06-02T00:00:00+00:00,BTCUSDT,sell,0.0002316086135736714,67799.2,15.702878713404061,5.902449459532401,0.01,0.00010006836565002184,same_bar_open,0.0006368259083262196,0.0
